group,metric,n,mean,std,ci95_low,ci95_high
dirichlet_beta_0p5_fedprox,total_comm_until_stop,10,6311872.0,1510926.3730631543,5375390.131723418,7248353.868276582
dirichlet_beta_0p5_fedprox,stopped_round,10,38.6,9.240009620004612,32.872982703788026,44.32701729621198
dirichlet_beta_1p0_fedavg,final_loss,10,0.3623963296413421,0.05021414502083904,0.3312732801126666,0.3935193791700176
dirichlet_beta_1p0_fedavg,final_accuracy,10,0.8535667777061462,0.01856462892648847,0.8420603014867304,0.865073253925562
dirichlet_beta_1p0_fedavg,final_auroc,10,0.894389501544478,0.007617248225167074,0.889668282181175,0.8991107209077811
dirichlet_beta_1p0_fedavg,final_auprc,10,0.6024030011435503,0.007921519710457991,0.5974931923598171,0.6073128099272834
dirichlet_beta_1p0_fedavg,final_worst_client_accuracy,10,0.6763617157936096,0.06919807368028887,0.6334723053785405,0.7192511262086787
dirichlet_beta_1p0_fedavg,final_worst_client_recall,10,0.30333333333333334,0.24105096588312439,0.15392839679598735,0.45273826987067933
dirichlet_beta_1p0_fedavg,total_comm_until_stop,10,8781024.0,1005201.0641900897,8157993.925623903,9404054.074376097
dirichlet_beta_1p0_fedavg,stopped_round,10,53.7,6.147266781984404,49.88988457451017,57.510115425489836
dirichlet_beta_1p0_fedprox,final_loss,10,0.3612151562919219,0.039957901308543806,0.3364489924754986,0.38598132010834524
dirichlet_beta_1p0_fedprox,final_accuracy,10,0.8534160447120666,0.01651049204547357,0.8431827357219239,0.8636493537022092
dirichlet_beta_1p0_fedprox,final_auroc,10,0.8922721582038202,0.0081033887806513,0.8872496258025285,0.8972946906051119
dirichlet_beta_1p0_fedprox,final_auprc,10,0.6025870870591664,0.0080674623214244,0.5975868221080015,0.6075873520103313
dirichlet_beta_1p0_fedprox,final_worst_client_accuracy,10,0.6695042848587036,0.07656171752985187,0.6220508407008243,0.716957729016583
dirichlet_beta_1p0_fedprox,final_worst_client_recall,10,0.25476190476190474,0.23784378256115551,0.10734480104209956,0.40217900848170995
dirichlet_beta_1p0_fedprox,total_comm_until_stop,10,9091712.0,1308614.1433915668,8280624.550800204,9902799.449199796
dirichlet_beta_1p0_fedprox,stopped_round,10,55.6,8.002777295692066,50.639827243151935,60.56017275684807
dirichlet_beta_infinity_fedavg,final_loss,10,0.49514046539862944,0.007728196971618364,0.49035047928983044,0.49993045150742843
dirichlet_beta_infinity_fedavg,final_accuracy,10,0.8131770602862041,0.002678466795804048,0.8115169293666767,0.8148371912057314
dirichlet_beta_infinity_fedavg,final_auroc,10,0.8960227026673422,0.0014267993875873002,0.895138363244876,0.8969070420898084
dirichlet_beta_infinity_fedavg,final_auprc,10,0.5771930384970252,0.004639153662441283,0.5743176612672152,0.5800684157268352
dirichlet_beta_infinity_fedavg,final_worst_client_accuracy,10,0.7803111791610717,0.006688791547176264,0.7761654232087727,0.7844569351133708
dirichlet_beta_infinity_fedavg,final_worst_client_recall,10,0.7257826277406381,0.022835250477151646,0.7116291928607819,0.7399360626204943
dirichlet_beta_infinity_fedavg,total_comm_until_stop,10,10170944.0,1228034.1113177598,9409800.572115604,10932087.427884396
dirichlet_beta_infinity_fedavg,stopped_round,10,62.2,7.509993342207435,57.54525790188114,66.85474209811886
dirichlet_beta_infinity_fedprox,final_loss,10,0.4919165740410487,0.00821379672947928,0.48682561008410064,0.4970075379979968
dirichlet_beta_infinity_fedprox,final_accuracy,10,0.8134178205331167,0.00245342683296855,0.8118971708276249,0.8149384702386085
dirichlet_beta_infinity_fedprox,final_auroc,10,0.8960208600385015,0.002403817338206138,0.8945309586164255,0.8975107614605774
dirichlet_beta_infinity_fedprox,final_auprc,10,0.5786219505428153,0.006441388002301805,0.5746295368963048,0.5826143641893258
dirichlet_beta_infinity_fedprox,final_worst_client_accuracy,10,0.780146986246109,0.006116096848452782,0.7763561901455764,0.7839377823466416
dirichlet_beta_infinity_fedprox,final_worst_client_recall,10,0.7270971925650235,0.021959501214574885,0.7134865527016425,0.7407078324284044
dirichlet_beta_infinity_fedprox,total_comm_until_stop,10,10170944.0,1410448.8667654705,9296738.735332279,11045149.264667721
dirichlet_beta_infinity_fedprox,stopped_round,10,62.2,8.625543461139129,56.85383277478155,67.54616722521845
