method,seed,mu,stopped_round,stopped_early,best_round,best_loss,final_loss,final_accuracy,final_worst_client_accuracy,total_comm_until_stop,final_auroc,final_auprc,final_balanced_accuracy,final_sensitivity,final_specificity,final_worst_client_recall,final_worst_client_auprc,dense_cost,sparse_cost,beta
logreg_fedprox_mu_0p1,23,0.1,80,False,67,0.3457236745291286,0.3484477607740296,0.8533259497748481,0.7565872073173523,6540800,0.8979878493058174,0.6183892627291606,0.8101630970727953,0.7942446043165468,0.826081589829044,0.6,0.2865021511962813,6540800.0,6540800.0,
logreg_fedavg,29,,80,False,69,0.3673242661688063,0.38449782133102417,0.8452982372707791,0.7573400139808655,6540800,0.8956968918477513,0.6068546216701631,0.8088176228134323,0.7976019184652278,0.8200333271616367,0.5,0.29144759216391436,6540800.0,6540800.0,
logreg_cvar_0.5,29,,80,False,69,0.3673981742726432,0.38725222812758553,0.8455056614345975,0.7565872073173523,6540800,0.8953180947188185,0.6034473328531722,0.8086254122049519,0.7980815347721822,0.8191692896377214,0.5,0.30460845491536026,6540800.0,6540800.0,
logreg_cvar_0.75,29,,80,False,69,0.36730173312955433,0.3874877409802543,0.8439617819256253,0.7553324699401855,6540800,0.8950090806821309,0.6051545537490232,0.8074289910785684,0.7976019184652278,0.817256063691909,0.5,0.28833333333333333,6540800.0,6540800.0,
logreg_cvar_0.9,29,,80,False,69,0.36730173312955433,0.3874877409802543,0.8439617819256253,0.7553324699401855,6540800,0.8950090806821309,0.6051545537490232,0.8074289910785684,0.7976019184652278,0.817256063691909,0.5,0.28833333333333333,6540800.0,6540800.0,
logreg_cvar_0.95,29,,80,False,69,0.36730173312955433,0.3874877409802543,0.8439617819256253,0.7553324699401855,6540800,0.8950090806821309,0.6051545537490232,0.8074289910785684,0.7976019184652278,0.817256063691909,0.5,0.28833333333333333,6540800.0,6540800.0,
logreg_fedprox_mu_0p0,29,0.0,80,False,69,0.36686915573146606,0.3840944949123595,0.8446911308500502,0.7580928206443787,6540800,0.895743246173289,0.6069545190877766,0.8086941888814443,0.7976019184652278,0.8197864592976609,0.5,0.2951893819449392,6540800.0,6540800.0,
logreg_fedprox_mu_0p001,29,0.001,80,False,69,0.36665128502580857,0.38411538302898407,0.8449113965034485,0.7585947513580322,6540800,0.8957932561560454,0.60707053746649,0.8090882894499065,0.7980815347721822,0.8200950441276307,0.5,0.29520948721438717,6540800.0,6540800.0,
logreg_fedprox_mu_0p01,29,0.01,80,False,69,0.3641675611337026,0.38279545141590965,0.8461290730370415,0.7588456869125366,6540800,0.8961900651669,0.6075528126060413,0.809705459109846,0.7980815347721822,0.8213293834475097,0.5,0.307314373792702,6540800.0,6540800.0,
logreg_fedprox_mu_0p1,29,0.1,80,False,69,0.34221618208620286,0.3682744221554862,0.8488927549786038,0.7628607153892517,6540800,0.8992382172765767,0.6141599266653367,0.8114264744471781,0.7985611510791367,0.8242917978152194,0.5,0.3134111815296655,6540800.0,6540800.0,
logreg_fedavg,31,,78,True,71,0.36597295933299595,0.41422281828191543,0.8461567163467407,0.7528231143951416,6377280,0.8935096396128793,0.5918492592721142,0.8090273716964218,0.8043165467625899,0.8137381966302537,0.4,0.2770668674168232,6377280.0,6377280.0,
logreg_cvar_0.5,31,,80,False,71,0.36535293194982743,0.3986673711074723,0.8464859988954332,0.7628607153892517,6540800,0.8944669777971365,0.5935968244731928,0.814008685663948,0.8139088729016787,0.8141084984262174,0.4,0.27013525792450477,6540800.0,6540800.0,
logreg_cvar_0.75,31,,80,False,71,0.36506666160292095,0.39836418711476856,0.8457285298241509,0.7646173238754272,6540800,0.8936897436318674,0.5918529985930105,0.8123917455556013,0.8105515587529976,0.8142319323582052,0.4,0.26910166733050056,6540800.0,6540800.0,
logreg_cvar_0.9,31,,80,False,71,0.36506666160292095,0.39836418711476856,0.8457285298241509,0.7646173238754272,6540800,0.8936897436318674,0.5918529985930105,0.8123917455556013,0.8105515587529976,0.8142319323582052,0.4,0.26910166733050056,6540800.0,6540800.0,
logreg_cvar_0.95,31,,80,False,71,0.36506666160292095,0.39836418711476856,0.8457285298241509,0.7646173238754272,6540800,0.8936897436318674,0.5918529985930105,0.8123917455556013,0.8105515587529976,0.8142319323582052,0.4,0.26910166733050056,6540800.0,6540800.0,
logreg_fedprox_mu_0p0,31,0.0,80,False,71,0.36577323575814563,0.3978816924823655,0.844324509302775,0.7593475580215454,6540800,0.8967367709239384,0.5971107163653678,0.8151794875893397,0.8182254196642685,0.8121335555144109,0.4,0.2674278195652241,6540800.0,6540800.0,
logreg_fedprox_mu_0p001,31,0.001,80,False,71,0.36577252712514663,0.3976780225833257,0.8448239829805162,0.7595984935760498,6540800,0.8967214674844092,0.5971339379400229,0.8149158806633641,0.8172661870503597,0.8125655742763686,0.4,0.2640289024492018,6540800.0,6540800.0,
logreg_fedprox_mu_0p01,31,0.01,80,False,71,0.36240368750360274,0.39464066839880413,0.8459554513295492,0.7595984935760498,6540800,0.897349544915077,0.5984741081028646,0.8157657987662823,0.8182254196642685,0.813306177868296,0.4,0.28207852404743594,6540800.0,6540800.0,
logreg_fedprox_mu_0p1,31,0.1,80,False,71,0.3457143008708954,0.3740096423361037,0.8484581642680697,0.7583438158035278,6540800,0.9010538652950996,0.6078074225392089,0.8173131629856271,0.8158273381294964,0.8187989878417578,0.4,0.30997565583903997,6540800.0,6540800.0,
logreg_fedavg,37,,69,True,54,0.3658711595667733,0.39845065275828045,0.8412615259488424,0.748306155204773,5641440,0.892905212952393,0.5981603698631661,0.8018524857951077,0.7928057553956834,0.8108992161945319,0.5,0.30202693410073267,5641440.0,5641440.0,
logreg_cvar_0.5,37,,69,True,54,0.37367856088611817,0.4285331749253803,0.8344420260853238,0.7345044016838074,5641440,0.8905270229289629,0.5862131896120647,0.8005334299492456,0.7985611510791367,0.8025057088193545,0.5,0.3086792705733202,5641440.0,5641440.0,
logreg_cvar_0.75,37,,55,True,40,0.37663258694940144,0.42415086179971695,0.823767728275723,0.6902868747711182,4496800,0.8746453383488358,0.563776792979306,0.7882810137744276,0.7860911270983213,0.7904709004505338,0.5,0.2851755359548918,4496800.0,4496800.0,
logreg_cvar_0.9,37,,55,True,54,0.3759605669313007,0.4221079680654738,0.8234826326370239,0.6982371211051941,4496800,0.8750527147250908,0.564831773611623,0.7879010326269626,0.7846522781774581,0.7911497870764673,0.5,0.28742708988361,4496800.0,4496800.0,
logreg_cvar_0.95,37,,55,True,54,0.3759605669313007,0.4221079680654738,0.8234826326370239,0.6982371211051941,4496800,0.8750527147250908,0.564831773611623,0.7879010326269626,0.7846522781774581,0.7911497870764673,0.5,0.28742708988361,4496800.0,4496800.0,
logreg_fedprox_mu_0p0,37,0.0,69,True,54,0.36519555499156314,0.3989104976256688,0.8418474594751993,0.7493098974227905,5641440,0.8932860229128305,0.5982915113079109,0.8014963034201411,0.7918465227817746,0.8111460840585076,0.5,0.3189153242304983,5641440.0,5641440.0,
logreg_fedprox_mu_0p001,37,0.001,69,True,54,0.3655453580949042,0.3988186948829227,0.8418014115757413,0.7493098974227905,5641440,0.8930927318874394,0.598409067831588,0.8020376366930895,0.7928057553956834,0.8112695179904956,0.5,0.3222775110861124,5641440.0,5641440.0,
logreg_fedprox_mu_0p01,37,0.01,69,True,54,0.3627842449479633,0.39581165048811173,0.8425490789943271,0.7500627636909485,5641440,0.8934331520156954,0.5992430723809075,0.8022845045570652,0.7928057553956834,0.8117632537184472,0.5,0.32161354196851155,5641440.0,5641440.0,
logreg_fedprox_mu_0p1,37,0.1,69,True,54,0.34872786866294014,0.373147232664956,0.8480059305826823,0.7533249855041504,5641440,0.8966468595166452,0.6074255477076871,0.806994352675608,0.7956834532374101,0.8183052521138061,0.5,0.3496355953738119,5641440.0,5641440.0,
logreg_fedavg,41,,76,True,61,0.37249818858173156,0.37541660997602677,0.8488383094469706,0.7693852186203003,6213760,0.8942570809118305,0.6164041631999763,0.8057477143632252,0.7923261390887291,0.8191692896377214,0.4,0.1997163168785543,6213760.0,6213760.0,
logreg_cvar_0.5,41,,68,True,53,0.3751286715269089,0.3833136036992073,0.8465493387646146,0.7708908319473267,5559680,0.8909828996643455,0.587543152021156,0.8026707462025195,0.7875299760191846,0.8178115163858545,0.5,0.36287941398336043,5559680.0,5559680.0,
logreg_cvar_0.75,41,,68,True,53,0.3724249493744638,0.39285450759861207,0.8449812465243869,0.7658720016479492,5559680,0.8900947673632988,0.5825578074470383,0.7999904982512787,0.7851318944844125,0.8148491020181448,0.4,0.36083905716715836,5559680.0,5559680.0,
