fpr,tpr,threshold
0.011170770844905264,0.36546762589928056,0.8895191550254822
0.011232487810899217,0.36546762589928056,0.8894033432006836
0.011232487810899217,0.36594724220623503,0.8893586993217468
0.011664506572856878,0.36594724220623503,0.8878839015960693
0.011664506572856878,0.36642685851318946,0.8878821730613708
0.01172622353885083,0.36642685851318946,0.8876954317092896
0.01172622353885083,0.3669064748201439,0.88742595911026
0.011787940504844783,0.3669064748201439,0.887053906917572
0.011787940504844783,0.3678657074340528,0.886777937412262
0.011911374436832685,0.3678657074340528,0.8863804340362549
0.011911374436832685,0.3683453237410072,0.8863723874092102
0.012158242300808492,0.3683453237410072,0.8861005902290344
0.012158242300808492,0.37314148681055154,0.8841175436973572
0.012219959266802444,0.37314148681055154,0.8841144442558289
0.012219959266802444,0.373621103117506,0.8838698267936707
0.012651978028760107,0.373621103117506,0.8823755979537964
0.012651978028760107,0.37458033573141486,0.882238507270813
0.012713694994754058,0.37458033573141486,0.8822119235992432
0.012713694994754058,0.3760191846522782,0.8817903995513916
0.01277541196074801,0.3760191846522782,0.8813838958740234
0.01277541196074801,0.3764988009592326,0.8811876177787781
0.013022279824723816,0.3764988009592326,0.8805804252624512
0.013022279824723816,0.3779376498800959,0.8801887631416321
0.013207430722705672,0.3779376498800959,0.8795222640037537
0.013207430722705672,0.37841726618705035,0.8793488144874573
0.013269147688699624,0.37841726618705035,0.878702700138092
0.013269147688699624,0.37889688249400477,0.8786497712135315
0.013392581620687526,0.37889688249400477,0.8772090673446655
0.013392581620687526,0.37937649880095925,0.8770577311515808
0.01345429858668148,0.37937649880095925,0.8769700527191162
0.01345429858668148,0.37985611510791367,0.8769246935844421
0.013577732518669382,0.37985611510791367,0.8767063021659851
0.013577732518669382,0.3803357314148681,0.8760894536972046
0.013639449484663333,0.3803357314148681,0.875981867313385
0.013639449484663333,0.3817745803357314,0.8753746151924133
0.013701166450657287,0.3817745803357314,0.875333309173584
0.013701166450657287,0.38225419664268584,0.8752824664115906
0.013762883416651238,0.38225419664268584,0.8751735091209412
0.013762883416651238,0.38273381294964026,0.8751110434532166
0.01388631734863914,0.38273381294964026,0.8748823404312134
0.01388631734863914,0.3851318944844125,0.8740978837013245
0.014256619144602852,0.3851318944844125,0.8736092448234558
0.014256619144602852,0.3856115107913669,0.8735218644142151
0.014318336110596804,0.3856115107913669,0.8734514713287354
0.014318336110596804,0.3880095923261391,0.8722503781318665
0.014380053076590755,0.3880095923261391,0.8718202114105225
0.014380053076590755,0.388968824940048,0.8709494471549988
0.01456520397457261,0.388968824940048,0.8706524968147278
0.01456520397457261,0.3894484412470024,0.8705368638038635
0.014626920940566562,0.3894484412470024,0.8703373074531555
0.014626920940566562,0.3899280575539568,0.8699246644973755
0.014750354872554465,0.3899280575539568,0.86921626329422
0.014750354872554465,0.3904076738609113,0.8690815567970276
0.014812071838548418,0.3904076738609113,0.8689762949943542
0.014812071838548418,0.3908872901678657,0.8687771558761597
0.014873788804542369,0.3908872901678657,0.8687013983726501
0.014873788804542369,0.39136690647482014,0.8685562014579773
0.01493550577053632,0.39136690647482014,0.8683692812919617
0.01493550577053632,0.39184652278177456,0.8683357834815979
0.014997222736530272,0.39184652278177456,0.8682207465171814
0.014997222736530272,0.39232613908872904,0.8677980303764343
0.015058939702524223,0.39232613908872904,0.8675085306167603
0.015058939702524223,0.39280575539568346,0.8672851920127869
0.015120656668518176,0.39280575539568346,0.8671780824661255
0.015120656668518176,0.3932853717026379,0.8671578764915466
0.015244090600506079,0.3932853717026379,0.8665344715118408
0.015244090600506079,0.3937649880095923,0.8664083480834961
0.015367524532493983,0.3937649880095923,0.8661260008811951
0.015367524532493983,0.3947242206235012,0.8660082817077637
0.015490958464481886,0.3947242206235012,0.8657702207565308
0.015490958464481886,0.39568345323741005,0.8655251860618591
0.015552675430475837,0.39568345323741005,0.865466833114624
0.015552675430475837,0.3980815347721823,0.8648764491081238
0.015614392396469789,0.3980815347721823,0.8648737072944641
0.015614392396469789,0.3990407673860911,0.864457905292511
0.01567610936246374,0.3990407673860911,0.8632587194442749
0.01567610936246374,0.4,0.862849235534668
0.01573782632845769,0.4,0.8623899817466736
0.01573782632845769,0.40047961630695444,0.8621864914894104
0.015799543294451646,0.40047961630695444,0.8620178699493408
0.015799543294451646,0.40095923261390887,0.8619999885559082
0.0159846941924335,0.40095923261390887,0.8617756962776184
