model,x,y,loss,accuracy
mlp,0.08333333333333326,0.25,0.4012410044670105,0.8148000240325928
mlp,0.08333333333333326,0.33333333333333326,0.40658894181251526,0.8141999840736389
mlp,0.08333333333333326,0.4166666666666665,0.4163212776184082,0.8126000165939331
mlp,0.08333333333333326,0.5,0.43246129155158997,0.8123999834060669
mlp,0.08333333333333326,0.5833333333333333,0.4536775052547455,0.8118000030517578
mlp,0.08333333333333326,0.6666666666666665,0.4791110157966614,0.8105999827384949
mlp,0.08333333333333326,0.75,0.5083460807800293,0.8086000084877014
mlp,0.08333333333333326,0.8333333333333333,0.5411954522132874,0.8069999814033508
mlp,0.08333333333333326,0.9166666666666665,0.5767453908920288,0.8062000274658203
mlp,0.08333333333333326,1.0,0.6151744723320007,0.8058000206947327
mlp,0.16666666666666652,-1.0,0.6069796681404114,0.6872000098228455
mlp,0.16666666666666652,-0.9166666666666666,0.5207167267799377,0.7275999784469604
mlp,0.16666666666666652,-0.8333333333333334,0.46161025762557983,0.7864000201225281
mlp,0.16666666666666652,-0.75,0.42499253153800964,0.8187999725341797
mlp,0.16666666666666652,-0.6666666666666667,0.4056854546070099,0.821399986743927
mlp,0.16666666666666652,-0.5833333333333334,0.3968261778354645,0.8203999996185303
mlp,0.16666666666666652,-0.5,0.39328399300575256,0.821399986743927
mlp,0.16666666666666652,-0.41666666666666674,0.39275792241096497,0.8230000138282776
mlp,0.16666666666666652,-0.33333333333333337,0.39370498061180115,0.8230000138282776
mlp,0.16666666666666652,-0.25,0.3953196704387665,0.8209999799728394
mlp,0.16666666666666652,-0.16666666666666674,0.39716222882270813,0.8209999799728394
mlp,0.16666666666666652,-0.08333333333333337,0.3990001380443573,0.8217999935150146
mlp,0.16666666666666652,0.0,0.4009653627872467,0.819599986076355
mlp,0.16666666666666652,0.08333333333333326,0.40344178676605225,0.8187999725341797
mlp,0.16666666666666652,0.16666666666666652,0.4067497253417969,0.8172000050544739
mlp,0.16666666666666652,0.25,0.4112187325954437,0.8154000043869019
mlp,0.16666666666666652,0.33333333333333326,0.4189651310443878,0.8141999840736389
mlp,0.16666666666666652,0.4166666666666665,0.4320007562637329,0.8141999840736389
mlp,0.16666666666666652,0.5,0.4518711268901825,0.8133999705314636
mlp,0.16666666666666652,0.5833333333333333,0.4775752127170563,0.8118000030517578
