model,x,y,loss,accuracy
logreg,-0.33333333333333337,-0.5833333333333334,1.1254570484161377,0.7300000190734863
logreg,-0.33333333333333337,-0.5,1.0212191343307495,0.7404000163078308
logreg,-0.33333333333333337,-0.41666666666666674,0.9253470301628113,0.746399998664856
logreg,-0.33333333333333337,-0.33333333333333337,0.8400055766105652,0.7554000020027161
logreg,-0.33333333333333337,-0.25,0.7679566740989685,0.7666000127792358
logreg,-0.33333333333333337,-0.16666666666666674,0.712532103061676,0.775600016117096
logreg,-0.33333333333333337,-0.08333333333333337,0.6779173612594604,0.7796000242233276
logreg,-0.33333333333333337,0.0,0.6696844696998596,0.7757999897003174
logreg,-0.33333333333333337,0.08333333333333326,0.6939228177070618,0.7667999863624573
logreg,-0.33333333333333337,0.16666666666666652,0.7567898035049438,0.7531999945640564
logreg,-0.33333333333333337,0.25,0.8653053641319275,0.7342000007629395
logreg,-0.33333333333333337,0.33333333333333326,1.0227841138839722,0.7134000062942505
logreg,-0.33333333333333337,0.4166666666666665,1.2257111072540283,0.6899999976158142
logreg,-0.33333333333333337,0.5,1.469059705734253,0.6636000275611877
logreg,-0.33333333333333337,0.5833333333333333,1.7490472793579102,0.6448000073432922
logreg,-0.33333333333333337,0.6666666666666665,2.0601820945739746,0.6287999749183655
logreg,-0.33333333333333337,0.75,2.3977999687194824,0.6115999817848206
logreg,-0.33333333333333337,0.8333333333333333,2.758373737335205,0.5929999947547913
logreg,-0.33333333333333337,0.9166666666666665,3.138603687286377,0.5767999887466431
logreg,-0.33333333333333337,1.0,3.5347158908843994,0.5618000030517578
logreg,-0.25,-1.0,1.6687129735946655,0.7024000287055969
logreg,-0.25,-0.9166666666666666,1.5371272563934326,0.7053999900817871
logreg,-0.25,-0.8333333333333334,1.408811330795288,0.7128000259399414
logreg,-0.25,-0.75,1.2843514680862427,0.7193999886512756
logreg,-0.25,-0.6666666666666667,1.1644912958145142,0.7257999777793884
logreg,-0.25,-0.5833333333333334,1.0502067804336548,0.734000027179718
logreg,-0.25,-0.5,0.9426736831665039,0.7440000176429749
logreg,-0.25,-0.41666666666666674,0.8433899879455566,0.7552000284194946
logreg,-0.25,-0.33333333333333337,0.7545112371444702,0.7652000188827515
logreg,-0.25,-0.25,0.6790143251419067,0.776199996471405
logreg,-0.25,-0.16666666666666674,0.6206583976745605,0.7900000214576721
logreg,-0.25,-0.08333333333333337,0.5840440988540649,0.7955999970436096
logreg,-0.25,0.0,0.5750690698623657,0.795199990272522
logreg,-0.25,0.08333333333333326,0.5998809933662415,0.7825999855995178
logreg,-0.25,0.16666666666666652,0.6654126048088074,0.7645999789237976
logreg,-0.25,0.25,0.7800845503807068,0.7486000061035156
logreg,-0.25,0.33333333333333326,0.9460143446922302,0.7228000164031982
logreg,-0.25,0.4166666666666665,1.158469796180725,0.6931999921798706
logreg,-0.25,0.5,1.412374496459961,0.6686000227928162
logreg,-0.25,0.5833333333333333,1.7036417722702026,0.6448000073432922
logreg,-0.25,0.6666666666666665,2.0263283252716064,0.6263999938964844
logreg,-0.25,0.75,2.3755264282226562,0.6055999994277954
logreg,-0.25,0.8333333333333333,2.7473537921905518,0.5896000266075134
logreg,-0.25,0.9166666666666665,3.1376090049743652,0.5745999813079834
logreg,-0.25,1.0,3.5423412322998047,0.5626000165939331
logreg,-0.16666666666666674,-1.0,1.620293140411377,0.7020000219345093
logreg,-0.16666666666666674,-0.9166666666666666,1.4868558645248413,0.70660001039505
logreg,-0.16666666666666674,-0.8333333333333334,1.3565516471862793,0.7152000069618225
logreg,-0.16666666666666674,-0.75,1.2300093173980713,0.7218000292778015
logreg,-0.16666666666666674,-0.6666666666666667,1.1079930067062378,0.7289999723434448
logreg,-0.16666666666666674,-0.5833333333333334,0.9914498925209045,0.7405999898910522
logreg,-0.16666666666666674,-0.5,0.8815784454345703,0.7519999742507935
logreg,-0.16666666666666674,-0.41666666666666674,0.7798697352409363,0.7603999972343445
logreg,-0.16666666666666674,-0.33333333333333337,0.6884377002716064,0.772599995136261
logreg,-0.16666666666666674,-0.25,0.6103957295417786,0.7878000140190125
